train_id,station_id,date,delay_minutes
23,46,2024-09-02,14
23,28,2024-09-02,17
23,6,2024-09-02,7
23,2,2024-09-02,9
23,5,2024-09-02,25
23,42,2024-09-02,1
24,9,2024-09-02,15
24,1,2024-09-02,21
24,18,2024-09-02,88
24,27,2024-09-02,19
24,36,2024-09-02,19
24,30,2024-09-02,24
25,16,2024-09-02,2
25,2,2024-09-02,27
25,49,2024-09-02,38
25,19,2024-09-02,16
25,21,2024-09-02,25
25,33,2024-09-02,28
25,30,2024-09-02,30
25,13,2024-09-02,31
26,38,2024-09-02,8
26,33,2024-09-02,26
26,36,2024-09-02,22
26,20,2024-09-02,13
26,0,2024-09-02,16
26,25,2024-09-02,17
26,49,2024-09-02,14
26,41,2024-09-02,3
26,32,2024-09-02,16
26,27,2024-09-02,16
27,43,2024-09-02,2
27,40,2024-09-02,20
27,42,2024-09-02,26
27,38,2024-09-02,15
27,31,2024-09-02,17
27,33,2024-09-02,10
27,42,2024-09-02,11
27,26,2024-09-02,15
27,23,2024-09-02,4
28,32,2024-09-02,22
28,48,2024-09-02,10
28,41,2024-09-02,11
28,11,2024-09-02,32
28,46,2024-09-02,13
29,5,2024-09-02,8
29,42,2024-09-02,13
29,16,2024-09-02,15
29,10,2024-09-02,11
29,21,2024-09-02,33
29,35,2024-09-02,11
29,25,2024-09-02,14
0,0,2024-09-03,46
0,1,2024-09-03,15
0,6,2024-09-03,87
0,7,2024-09-03,19
0,11,2024-09-03,49
0,39,2024-09-03,47
0,8,2024-09-03,30
0,9,2024-09-03,11
1,0,2024-09-03,17
1,1,2024-09-03,40
1,44,2024-09-03,28
1,11,2024-09-03,28
1,12,2024-09-03,25
1,13,2024-09-03,17
2,0,2024-09-03,12
2,11,2024-09-03,75
2,12,2024-09-03,50
2,24,2024-09-03,26
2,31,2024-09-03,9
2,32,2024-09-03,6
3,1,2024-09-03,20
3,44,2024-09-03,8
3,11,2024-09-03,44
3,39,2024-09-03,26
3,28,2024-09-03,36
4,22,2024-09-03,25
4,49,2024-09-03,34
4,23,2024-09-03,91
4,48,2024-09-03,10
4,12,2024-09-03,40
4,11,2024-09-03,37
4,0,2024-09-03,19
5,10,2024-09-03,21
5,11,2024-09-03,39
5,39,2024-09-03,39
5,9,2024-09-03,24
6,14,2024-09-03,24
6,15,2024-09-03,26
6,11,2024-09-03,29
6,12,2024-09-03,38
6,13,2024-09-03,14
7,8,2024-09-03,28
7,47,2024-09-03,65
7,12,2024-09-03,131
8,17,2024-09-03,16
8,16,2024-09-03,11
8,13,2024-09-03,42
8,12,2024-09-03,26
8,0,2024-09-03,6
9,0,2024-09-03,7
9,11,2024-09-03,22
9,16,2024-09-03,9
10,20,2024-09-03,5
10,12,2024-09-03,118
10,11,2024-09-03,117
10,28,2024-09-03,25
11,22,2024-09-03,31
11,49,2024-09-03,18
11,12,2024-09-03,28
11,8,2024-09-03,26
11,9,2024-09-03,6
12,38,2024-09-03,40
12,30,2024-09-03,22
12,11,2024-09-03,64
12,0,2024-09-03,11
13,0,2024-09-03,4
13,6,2024-09-03,4
13,7,2024-09-03,23
14,0,2024-09-03,9
14,11,2024-09-03,67
14,10,2024-09-03,30
15,13,2024-09-03,26
15,12,2024-09-03,75
16,16,2024-09-03,7
16,19,2024-09-03,12
16,12,2024-09-03,29
17,15,2024-09-03,38
17,11,2024-09-03,153
17,39,2024-09-03,60
17,9,2024-09-03,6
18,31,2024-09-03,50
18,37,2024-09-03,28
18,24,2024-09-03,26
19,23,2024-09-03,14
19,24,2024-09-03,11
20,3,2024-09-03,28
20,5,2024-09-03,22
20,49,2024-09-03,0
20,26,2024-09-03,54
20,17,2024-09-03,46
20,6,2024-09-03,15
20,2,2024-09-03,17
21,24,2024-09-03,7
21,35,2024-09-03,14
21,21,2024-09-03,28
21,3,2024-09-03,26
21,10,2024-09-03,10
21,8,2024-09-03,27
21,21,2024-09-03,18
21,35,2024-09-03,33
22,21,2024-09-03,8
22,15,2024-09-03,49
22,10,2024-09-03,9
22,0,2024-09-03,11
22,27,2024-09-03,27
22,49,2024-09-03,40
22,5,2024-09-03,18
22,38,2024-09-03,36
22,24,2024-09-03,25
22,4,2024-09-03,12
23,0,2024-09-03,13
23,46,2024-09-03,13
23,28,2024-09-03,5
23,6,2024-09-03,23
23,2,2024-09-03,33
23,5,2024-09-03,6
23,42,2024-09-03,17
24,9,2024-09-03,8
24,1,2024-09-03,14
24,18,2024-09-03,15
24,27,2024-09-03,49
24,36,2024-09-03,17
24,30,2024-09-03,44
25,16,2024-09-03,5
25,2,2024-09-03,10
25,49,2024-09-03,73
25,19,2024-09-03,76
25,21,2024-09-03,16
25,33,2024-09-03,42
25,30,2024-09-03,20
25,13,2024-09-03,29
26,38,2024-09-03,14
26,33,2024-09-03,12
26,36,2024-09-03,23
26,20,2024-09-03,7
26,0,2024-09-03,16
26,25,2024-09-03,47
26,49,2024-09-03,24
26,41,2024-09-03,2
26,32,2024-09-03,11
26,27,2024-09-03,21
27,43,2024-09-03,32
27,40,2024-09-03,15
27,42,2024-09-03,7
27,38,2024-09-03,22
27,31,2024-09-03,19
27,33,2024-09-03,44
27,42,2024-09-03,56
27,26,2024-09-03,21
27,23,2024-09-03,8
28,32,2024-09-03,20
28,48,2024-09-03,8
28,41,2024-09-03,38
28,11,2024-09-03,28
28,46,2024-09-03,17
29,5,2024-09-03,47
29,42,2024-09-03,15
29,16,2024-09-03,18
29,10,2024-09-03,34
29,21,2024-09-03,42
29,35,2024-09-03,6
29,25,2024-09-03,21
0,0,2024-09-04,6
0,1,2024-09-04,13
0,6,2024-09-04,13
0,7,2024-09-04,4
0,11,2024-09-04,76
0,39,2024-09-04,46
0,8,2024-09-04,94
0,9,2024-09-04,16
1,0,2024-09-04,36
1,1,2024-09-04,23
1,44,2024-09-04,17
1,11,2024-09-04,39
1,12,2024-09-04,15
1,13,2024-09-04,33
2,0,2024-09-04,88
2,11,2024-09-04,27
2,12,2024-09-04,43
2,24,2024-09-04,11
2,31,2024-09-04,22
2,32,2024-09-04,10
3,1,2024-09-04,34
3,44,2024-09-04,16
3,11,2024-09-04,76
3,39,2024-09-04,41
3,28,2024-09-04,11
4,22,2024-09-04,33
4,49,2024-09-04,8
4,23,2024-09-04,14
4,48,2024-09-04,33
4,12,2024-09-04,129
4,11,2024-09-04,33
4,0,2024-09-04,23
5,10,2024-09-04,40
5,11,2024-09-04,64
5,39,2024-09-04,64
5,9,2024-09-04,33
6,14,2024-09-04,29
6,15,2024-09-04,18
6,11,2024-09-04,46
6,12,2024-09-04,79
6,13,2024-09-04,17
7,8,2024-09-04,28
7,47,2024-09-04,119
7,12,2024-09-04,63
8,17,2024-09-04,0
8,16,2024-09-04,29
8,13,2024-09-04,9
8,12,2024-09-04,160
8,0,2024-09-04,10
9,0,2024-09-04,47
9,11,2024-09-04,35
9,16,2024-09-04,18
10,20,2024-09-04,27
10,12,2024-09-04,28
10,11,2024-09-04,203
10,28,2024-09-04,77
11,22,2024-09-04,25
11,49,2024-09-04,6
11,12,2024-09-04,29
11,8,2024-09-04,36
11,9,2024-09-04,4
12,38,2024-09-04,7
12,30,2024-09-04,27
12,11,2024-09-04,40
12,0,2024-09-04,28
13,0,2024-09-04,24
13,6,2024-09-04,6
13,7,2024-09-04,22
14,0,2024-09-04,18
14,11,2024-09-04,34
14,10,2024-09-04,31
15,13,2024-09-04,34
15,12,2024-09-04,131
16,16,2024-09-04,10
16,19,2024-09-04,10
16,12,2024-09-04,44
17,15,2024-09-04,19
17,11,2024-09-04,193
17,39,2024-09-04,46
17,9,2024-09-04,38
18,31,2024-09-04,15
18,37,2024-09-04,5
18,24,2024-09-04,17
19,23,2024-09-04,22
19,24,2024-09-04,10
20,3,2024-09-04,11
20,5,2024-09-04,27
20,49,2024-09-04,57
20,26,2024-09-04,39
20,17,2024-09-04,13
20,6,2024-09-04,19
20,2,2024-09-04,8
21,24,2024-09-04,28
21,35,2024-09-04,99
21,21,2024-09-04,15
21,3,2024-09-04,6
21,10,2024-09-04,25
21,8,2024-09-04,60
21,21,2024-09-04,18
21,35,2024-09-04,12
22,21,2024-09-04,8
22,15,2024-09-04,15
22,10,2024-09-04,13
22,0,2024-09-04,28
22,27,2024-09-04,18
22,49,2024-09-04,17
22,5,2024-09-04,12
22,38,2024-09-04,33
22,24,2024-09-04,55
22,4,2024-09-04,32
23,0,2024-09-04,27
23,46,2024-09-04,16
23,28,2024-09-04,31
23,6,2024-09-04,10
23,2,2024-09-04,37
23,5,2024-09-04,16
23,42,2024-09-04,14
24,9,2024-09-04,43
24,1,2024-09-04,20
24,18,2024-09-04,4
24,27,2024-09-04,49
24,36,2024-09-04,7
24,30,2024-09-04,44
25,16,2024-09-04,15
25,2,2024-09-04,11
25,49,2024-09-04,8
25,19,2024-09-04,16
25,21,2024-09-04,13
25,33,2024-09-04,34
25,30,2024-09-04,11
25,13,2024-09-04,44
26,38,2024-09-04,16
26,33,2024-09-04,22
26,36,2024-09-04,16
26,20,2024-09-04,17
26,0,2024-09-04,19
26,25,2024-09-04,4
26,49,2024-09-04,11
26,41,2024-09-04,8
26,32,2024-09-04,7
26,27,2024-09-04,15
27,43,2024-09-04,14
27,40,2024-09-04,39
27,42,2024-09-04,10
27,38,2024-09-04,31
27,31,2024-09-04,17
27,33,2024-09-04,32
27,42,2024-09-04,21
27,26,2024-09-04,24
27,23,2024-09-04,13
28,32,2024-09-04,12
28,48,2024-09-04,48
28,41,2024-09-04,16
28,11,2024-09-04,38
28,46,2024-09-04,14
29,5,2024-09-04,31
29,42,2024-09-04,8
29,16,2024-09-04,26
29,10,2024-09-04,23
29,21,2024-09-04,21
29,35,2024-09-04,9
29,25,2024-09-04,59
0,0,2024-09-05,32
0,1,2024-09-05,18
0,6,2024-09-05,11
0,7,2024-09-05,29
0,11,2024-09-05,11
0,39,2024-09-05,80
0,8,2024-09-05,100
0,9,2024-09-05,13
1,0,2024-09-05,11
1,1,2024-09-05,14
1,44,2024-09-05,19
1,11,2024-09-05,21
1,12,2024-09-05,56
1,13,2024-09-05,21
2,0,2024-09-05,34
2,11,2024-09-05,86
2,12,2024-09-05,191
2,24,2024-09-05,38
2,31,2024-09-05,31
2,32,2024-09-05,11
3,1,2024-09-05,16
3,44,2024-09-05,10
3,11,2024-09-05,41
3,39,2024-09-05,106
3,28,2024-09-05,52
4,22,2024-09-05,15
4,49,2024-09-05,28
4,23,2024-09-05,26
4,48,2024-09-05,24
4,12,2024-09-05,47
4,11,2024-09-05,44
4,0,2024-09-05,33
5,10,2024-09-05,16
5,11,2024-09-05,39
5,39,2024-09-05,16
5,9,2024-09-05,12
6,14,2024-09-05,10
6,15,2024-09-05,10
6,11,2024-09-05,123
6,12,2024-09-05,20
6,13,2024-09-05,16
7,8,2024-09-05,58
7,47,2024-09-05,97
7,12,2024-09-05,136
8,17,2024-09-05,18
8,16,2024-09-05,60
8,13,2024-09-05,8
8,12,2024-09-05,38
8,0,2024-09-05,18
9,0,2024-09-05,11
9,11,2024-09-05,32
9,16,2024-09-05,18
10,20,2024-09-05,16
10,12,2024-09-05,75
10,11,2024-09-05,28
10,28,2024-09-05,49
11,22,2024-09-05,9
11,49,2024-09-05,19
11,12,2024-09-05,16
11,8,2024-09-05,64
11,9,2024-09-05,18
12,38,2024-09-05,20
12,30,2024-09-05,14
12,11,2024-09-05,50
12,0,2024-09-05,16
13,0,2024-09-05,7
13,6,2024-09-05,26
13,7,2024-09-05,20
14,0,2024-09-05,10
14,11,2024-09-05,28
14,10,2024-09-05,7
15,13,2024-09-05,24
15,12,2024-09-05,41
16,16,2024-09-05,8
16,19,2024-09-05,13
16,12,2024-09-05,24
17,15,2024-09-05,23
17,11,2024-09-05,13
17,39,2024-09-05,104
17,9,2024-09-05,14
18,31,2024-09-05,15
18,37,2024-09-05,45
18,24,2024-09-05,19
19,23,2024-09-05,12
19,24,2024-09-05,4
20,3,2024-09-05,9
20,5,2024-09-05,15
20,49,2024-09-05,28
20,26,2024-09-05,15
20,17,2024-09-05,18
20,6,2024-09-05,23
20,2,2024-09-05,41
21,24,2024-09-05,19
21,35,2024-09-05,11
21,21,2024-09-05,7
21,3,2024-09-05,6
21,10,2024-09-05,10
21,8,2024-09-05,25
21,21,2024-09-05,27
21,35,2024-09-05,12
22,21,2024-09-05,8
22,15,2024-09-05,3
22,10,2024-09-05,65
22,0,2024-09-05,4
22,27,2024-09-05,27
22,49,2024-09-05,8
22,5,2024-09-05,18
22,38,2024-09-05,33
22,24,2024-09-05,25
22,4,2024-09-05,12
23,0,2024-09-05,22
23,46,2024-09-05,22
23,28,2024-09-05,6
23,6,2024-09-05,12
23,2,2024-09-05,22
23,5,2024-09-05,10
23,42,2024-09-05,23
24,9,2024-09-05,27
24,1,2024-09-05,18
24,18,2024-09-05,14
24,27,2024-09-05,29
24,36,2024-09-05,7
24,30,2024-09-05,20
25,16,2024-09-05,10
25,2,2024-09-05,18
25,49,2024-09-05,20
25,19,2024-09-05,57
25,21,2024-09-05,4
25,33,2024-09-05,38
25,30,2024-09-05,3
25,13,2024-09-05,8
26,38,2024-09-05,11
26,33,2024-09-05,22
26,36,2024-09-05,24
26,20,2024-09-05,10
26,0,2024-09-05,21
26,25,2024-09-05,16
26,49,2024-09-05,17
26,41,2024-09-05,29
26,32,2024-09-05,16
26,27,2024-09-05,61
27,43,2024-09-05,12
27,40,2024-09-05,5
27,42,2024-09-05,7
27,38,2024-09-05,34
27,31,2024-09-05,9
27,33,2024-09-05,45
27,42,2024-09-05,18
27,26,2024-09-05,27
27,23,2024-09-05,25
28,32,2024-09-05,24
28,48,2024-09-05,41
28,41,2024-09-05,9
28,11,2024-09-05,63
28,46,2024-09-05,17
29,5,2024-09-05,27
29,42,2024-09-05,29
29,16,2024-09-05,13
29,10,2024-09-05,31
29,21,2024-09-05,35
29,35,2024-09-05,18
29,25,2024-09-05,10
0,0,2024-09-06,14
0,1,2024-09-06,15
0,6,2024-09-06,9
0,7,2024-09-06,12
0,11,2024-09-06,16
0,39,2024-09-06,89
0,8,2024-09-06,31
0,9,2024-09-06,62
1,0,2024-09-06,17
1,1,2024-09-06,13
1,44,2024-09-06,14
1,11,2024-09-06,72
1,12,2024-09-06,58
1,13,2024-09-06,10
2,0,2024-09-06,21
2,11,2024-09-06,72
2,12,2024-09-06,49
2,24,2024-09-06,21
2,31,2024-09-06,24
2,32,2024-09-06,8
3,1,2024-09-06,33
3,44,2024-09-06,21
3,11,2024-09-06,14
3,39,2024-09-06,75
3,28,2024-09-06,61
4,22,2024-09-06,21
4,49,2024-09-06,48
4,23,2024-09-06,9
4,48,2024-09-06,14
4,12,2024-09-06,15
4,11,2024-09-06,156
4,0,2024-09-06,41
5,10,2024-09-06,12
5,11,2024-09-06,83
5,39,2024-09-06,132
5,9,2024-09-06,8
6,14,2024-09-06,3
6,15,2024-09-06,13
6,11,2024-09-06,99
6,12,2024-09-06,67
6,13,2024-09-06,43
7,8,2024-09-06,61
7,47,2024-09-06,17
7,12,2024-09-06,32
8,17,2024-09-06,17
8,16,2024-09-06,16
8,13,2024-09-06,10
8,12,2024-09-06,52
8,0,2024-09-06,17
9,0,2024-09-06,10
9,11,2024-09-06,86
9,16,2024-09-06,18
10,20,2024-09-06,25
10,12,2024-09-06,57
10,11,2024-09-06,82
10,28,2024-09-06,10
11,22,2024-09-06,32
11,49,2024-09-06,15
11,12,2024-09-06,53
11,8,2024-09-06,59
11,9,2024-09-06,38
12,38,2024-09-06,7
12,30,2024-09-06,11
12,11,2024-09-06,54
12,0,2024-09-06,37
13,0,2024-09-06,13
13,6,2024-09-06,8
13,7,2024-09-06,10
14,0,2024-09-06,7
14,11,2024-09-06,29
14,10,2024-09-06,14
15,13,2024-09-06,6
15,12,2024-09-06,25
16,16,2024-09-06,15
16,19,2024-09-06,5
16,12,2024-09-06,35
17,15,2024-09-06,28
17,11,2024-09-06,69
17,39,2024-09-06,28
17,9,2024-09-06,10
18,31,2024-09-06,15
18,37,2024-09-06,20
18,24,2024-09-06,78
19,23,2024-09-06,20
19,24,2024-09-06,12
20,3,2024-09-06,17
20,5,2024-09-06,6
20,49,2024-09-06,17
20,26,2024-09-06,26
20,17,2024-09-06,9
20,6,2024-09-06,28
20,2,2024-09-06,7
21,24,2024-09-06,30
21,35,2024-09-06,6
21,21,2024-09-06,3
21,3,2024-09-06,18
21,10,2024-09-06,4
21,8,2024-09-06,9
21,21,2024-09-06,9
21,35,2024-09-06,6
22,21,2024-09-06,37
22,15,2024-09-06,5
22,10,2024-09-06,20
22,0,2024-09-06,10
22,27,2024-09-06,15
22,49,2024-09-06,12
22,5,2024-09-06,0
22,38,2024-09-06,23
22,24,2024-09-06,82
22,4,2024-09-06,24
23,0,2024-09-06,17
23,46,2024-09-06,44
23,28,2024-09-06,24
23,6,2024-09-06,9
23,2,2024-09-06,4
23,5,2024-09-06,21
23,42,2024-09-06,15
24,9,2024-09-06,11
24,1,2024-09-06,17
24,18,2024-09-06,12
24,27,2024-09-06,14
24,36,2024-09-06,11
24,30,2024-09-06,26
25,16,2024-09-06,4
25,2,2024-09-06,11
25,49,2024-09-06,13
25,19,2024-09-06,25
25,21,2024-09-06,14
25,33,2024-09-06,45
25,30,2024-09-06,13
25,13,2024-09-06,11
26,38,2024-09-06,19
26,33,2024-09-06,29
26,36,2024-09-06,45
26,20,2024-09-06,16
26,0,2024-09-06,14
26,25,2024-09-06,15
26,49,2024-09-06,14
26,41,2024-09-06,59
26,32,2024-09-06,23
26,27,2024-09-06,6
27,43,2024-09-06,8
27,40,2024-09-06,18
27,42,2024-09-06,12
27,38,2024-09-06,17
27,31,2024-09-06,21
27,33,2024-09-06,31
27,42,2024-09-06,41
27,26,2024-09-06,11
27,23,2024-09-06,13
28,32,2024-09-06,19
28,48,2024-09-06,8
28,41,2024-09-06,1
28,11,2024-09-06,58
28,46,2024-09-06,30
29,5,2024-09-06,9
29,42,2024-09-06,23
29,16,2024-09-06,2
29,10,2024-09-06,10
29,21,2024-09-06,25
29,35,2024-09-06,10
29,25,2024-09-06,24
0,0,2024-09-07,50
0,1,2024-09-07,19
0,6,2024-09-07,4
0,7,2024-09-07,13
0,11,2024-09-07,26
0,39,2024-09-07,107
0,8,2024-09-07,16
0,9,2024-09-07,2
1,0,2024-09-07,14
1,1,2024-09-07,7
1,44,2024-09-07,8
1,11,2024-09-07,194
1,12,2024-09-07,44
1,13,2024-09-07,10
2,0,2024-09-07,6
2,11,2024-09-07,35
2,12,2024-09-07,52
2,24,2024-09-07,52
2,31,2024-09-07,28
2,32,2024-09-07,28
3,1,2024-09-07,36
3,44,2024-09-07,24
3,11,2024-09-07,19
3,39,2024-09-07,47
3,28,2024-09-07,35
4,22,2024-09-07,20
4,49,2024-09-07,135
4,23,2024-09-07,26
4,48,2024-09-07,17
4,12,2024-09-07,48
4,11,2024-09-07,51
4,0,2024-09-07,20
5,10,2024-09-07,15
5,11,2024-09-07,48
5,39,2024-09-07,78
5,9,2024-09-07,22
6,14,2024-09-07,7
6,15,2024-09-07,20
6,11,2024-09-07,61
6,12,2024-09-07,31
6,13,2024-09-07,44
7,8,2024-09-07,29
7,47,2024-09-07,120
7,12,2024-09-07,15
8,17,2024-09-07,90
8,16,2024-09-07,4
8,13,2024-09-07,23
8,12,2024-09-07,85
8,0,2024-09-07,7
9,0,2024-09-07,11
9,11,2024-09-07,54
9,16,2024-09-07,17
10,20,2024-09-07,15
10,12,2024-09-07,36
10,11,2024-09-07,33
10,28,2024-09-07,12
11,22,2024-09-07,36
11,49,2024-09-07,16
11,12,2024-09-07,11
11,8,2024-09-07,33
11,9,2024-09-07,22
12,38,2024-09-07,17
12,30,2024-09-07,53
12,11,2024-09-07,101
12,0,2024-09-07,32
13,0,2024-09-07,5
13,6,2024-09-07,19
13,7,2024-09-07,8
14,0,2024-09-07,21
14,11,2024-09-07,68
14,10,2024-09-07,15
15,13,2024-09-07,20
15,12,2024-09-07,67
16,16,2024-09-07,9
16,19,2024-09-07,60
16,12,2024-09-07,22
17,15,2024-09-07,16
17,11,2024-09-07,38
17,39,2024-09-07,84
17,9,2024-09-07,28
18,31,2024-09-07,49
18,37,2024-09-07,27
18,24,2024-09-07,14
19,23,2024-09-07,70
19,24,2024-09-07,9
20,3,2024-09-07,26
20,5,2024-09-07,23
20,49,2024-09-07,12
20,26,2024-09-07,21
20,17,2024-09-07,17
20,6,2024-09-07,26
20,2,2024-09-07,18
21,24,2024-09-07,40
21,35,2024-09-07,30
21,21,2024-09-07,8
21,3,2024-09-07,11
21,10,2024-09-07,13
21,8,2024-09-07,160
21,21,2024-09-07,24
21,35,2024-09-07,0
22,21,2024-09-07,77
22,15,2024-09-07,30
22,10,2024-09-07,14
22,0,2024-09-07,64
22,27,2024-09-07,18
22,49,2024-09-07,36
22,5,2024-09-07,33
22,38,2024-09-07,16
22,24,2024-09-07,28
22,4,2024-09-07,14
23,0,2024-09-07,17
23,46,2024-09-07,16
23,28,2024-09-07,19
23,6,2024-09-07,8
23,2,2024-09-07,6
23,5,2024-09-07,39
23,42,2024-09-07,39
24,9,2024-09-07,18
24,1,2024-09-07,15
24,18,2024-09-07,17
24,27,2024-09-07,15
24,36,2024-09-07,33
24,30,2024-09-07,13
25,16,2024-09-07,12
25,2,2024-09-07,22
25,49,2024-09-07,5
25,19,2024-09-07,21
25,21,2024-09-07,8
25,33,2024-09-07,25
25,30,2024-09-07,14
25,13,2024-09-07,19
26,38,2024-09-07,58
26,33,2024-09-07,22
26,36,2024-09-07,6
26,20,2024-09-07,20
26,0,2024-09-07,26
26,25,2024-09-07,17
26,49,2024-09-07,17
26,41,2024-09-07,17
26,32,2024-09-07,19
26,27,2024-09-07,29
27,43,2024-09-07,16
27,40,2024-09-07,25
27,42,2024-09-07,7
27,38,2024-09-07,18
27,31,2024-09-07,65
27,33,2024-09-07,12
27,42,2024-09-07,10
27,26,2024-09-07,8
27,23,2024-09-07,5
28,32,2024-09-07,15
28,48,2024-09-07,2
28,41,2024-09-07,17
28,11,2024-09-07,31
28,46,2024-09-07,1
29,5,2024-09-07,21
29,42,2024-09-07,11
29,16,2024-09-07,25
29,10,2024-09-07,29
29,21,2024-09-07,4
29,35,2024-09-07,6
29,25,2024-09-07,14
0,0,2024-09-08,28
0,1,2024-09-08,25
0,6,2024-09-08,10
0,7,2024-09-08,10
0,11,2024-09-08,28
0,39,2024-09-08,38
0,8,2024-09-08,55
0,9,2024-09-08,27
1,0,2024-09-08,8
1,1,2024-09-08,10
1,44,2024-09-08,7
1,11,2024-09-08,26
1,12,2024-09-08,64
1,13,2024-09-08,14
2,0,2024-09-08,47
2,11,2024-09-08,53
2,12,2024-09-08,50
2,24,2024-09-08,19
2,31,2024-09-08,9
2,32,2024-09-08,5
3,1,2024-09-08,17
3,44,2024-09-08,15
3,11,2024-09-08,41
3,39,2024-09-08,34
3,28,2024-09-08,4
4,22,2024-09-08,27
4,49,2024-09-08,22
4,23,2024-09-08,47
4,48,2024-09-08,3
4,12,2024-09-08,79
4,11,2024-09-08,93
4,0,2024-09-08,29
5,10,2024-09-08,37
5,11,2024-09-08,45
5,39,2024-09-08,86
5,9,2024-09-08,39
6,14,2024-09-08,12
6,15,2024-09-08,26
6,11,2024-09-08,85
6,12,2024-09-08,15
6,13,2024-09-08,28
7,8,2024-09-08,21
7,47,2024-09-08,57
7,12,2024-09-08,46
8,17,2024-09-08,11
8,16,2024-09-08,14
8,13,2024-09-08,19
8,12,2024-09-08,127
8,0,2024-09-08,15
9,0,2024-09-08,12
9,11,2024-09-08,88
9,16,2024-09-08,15
10,20,2024-09-08,30
10,12,2024-09-08,27
10,11,2024-09-08,21
10,28,2024-09-08,11
11,22,2024-09-08,66
11,49,2024-09-08,25
11,12,2024-09-08,87
11,8,2024-09-08,45
11,9,2024-09-08,47
12,38,2024-09-08,2
12,30,2024-09-08,7
12,11,2024-09-08,88
12,0,2024-09-08,26
13,0,2024-09-08,11
13,6,2024-09-08,16
13,7,2024-09-08,7
14,0,2024-09-08,27
14,11,2024-09-08,20
14,10,2024-09-08,28
15,13,2024-09-08,22
15,12,2024-09-08,67
16,16,2024-09-08,8
16,19,2024-09-08,19
16,12,2024-09-08,23
17,15,2024-09-08,19
17,11,2024-09-08,52
17,39,2024-09-08,97
17,9,2024-09-08,30
18,31,2024-09-08,5
18,37,2024-09-08,38
18,24,2024-09-08,53
19,23,2024-09-08,22
19,24,2024-09-08,8
20,3,2024-09-08,29
20,5,2024-09-08,10
20,49,2024-09-08,13
20,26,2024-09-08,17
20,17,2024-09-08,40
20,6,2024-09-08,26
20,2,2024-09-08,18
21,24,2024-09-08,23
21,35,2024-09-08,18
21,21,2024-09-08,18
21,3,2024-09-08,24
21,10,2024-09-08,10
21,8,2024-09-08,20
21,21,2024-09-08,34
21,35,2024-09-08,15
22,21,2024-09-08,17
22,15,2024-09-08,14
22,10,2024-09-08,15
22,0,2024-09-08,61
22,27,2024-09-08,9
22,49,2024-09-08,10
22,5,2024-09-08,7
22,38,2024-09-08,14
22,24,2024-09-08,34
22,4,2024-09-08,53
23,0,2024-09-08,8
23,46,2024-09-08,25
23,28,2024-09-08,24
23,6,2024-09-08,7
23,2,2024-09-08,56
23,5,2024-09-08,27
23,42,2024-09-08,32
24,9,2024-09-08,11
24,1,2024-09-08,13
24,18,2024-09-08,11
24,27,2024-09-08,41
24,36,2024-09-08,27
24,30,2024-09-08,5
25,16,2024-09-08,3
25,2,2024-09-08,36
25,49,2024-09-08,35
25,19,2024-09-08,17
25,21,2024-09-08,10
25,33,2024-09-08,15
25,30,2024-09-08,12
25,13,2024-09-08,32
26,38,2024-09-08,11
26,33,2024-09-08,30
26,36,2024-09-08,15
26,20,2024-09-08,22
26,0,2024-09-08,46
26,25,2024-09-08,16
26,49,2024-09-08,20
26,41,2024-09-08,5
26,32,2024-09-08,30
26,27,2024-09-08,0
27,43,2024-09-08,43
27,40,2024-09-08,16
27,42,2024-09-08,10
27,38,2024-09-08,21
27,31,2024-09-08,21
27,33,2024-09-08,20
27,42,2024-09-08,12
27,26,2024-09-08,16
27,23,2024-09-08,38
28,32,2024-09-08,9
28,48,2024-09-08,20
28,41,2024-09-08,7
28,11,2024-09-08,96
28,46,2024-09-08,9
29,5,2024-09-08,38
29,42,2024-09-08,30
29,16,2024-09-08,52
29,10,2024-09-08,58
29,21,2024-09-08,10
29,35,2024-09-08,19
29,25,2024-09-08,41
0,0,2024-09-09,24
0,1,2024-09-09,16
0,6,2024-09-09,0
0,7,2024-09-09,46
0,11,2024-09-09,29
0,39,2024-09-09,26
0,8,2024-09-09,35
0,9,2024-09-09,7
1,0,2024-09-09,20
1,1,2024-09-09,26
1,44,2024-09-09,77
1,11,2024-09-09,26
1,12,2024-09-09,96
1,13,2024-09-09,29
2,0,2024-09-09,20
2,11,2024-09-09,71
2,12,2024-09-09,30
2,24,2024-09-09,24
2,31,2024-09-09,19
2,32,2024-09-09,47
3,1,2024-09-09,26
3,44,2024-09-09,16
3,11,2024-09-09,164
3,39,2024-09-09,101
3,28,2024-09-09,23
4,22,2024-09-09,21
4,49,2024-09-09,6
4,23,2024-09-09,5
4,48,2024-09-09,3
4,12,2024-09-09,69
4,11,2024-09-09,40
4,0,2024-09-09,31
5,10,2024-09-09,21
5,11,2024-09-09,76
5,39,2024-09-09,94
5,9,2024-09-09,20
6,14,2024-09-09,17
6,15,2024-09-09,14
6,11,2024-09-09,79
6,12,2024-09-09,67
6,13,2024-09-09,21
7,8,2024-09-09,116
7,47,2024-09-09,35
7,12,2024-09-09,72
8,17,2024-09-09,138
8,16,2024-09-09,13
8,13,2024-09-09,9
8,12,2024-09-09,158
8,0,2024-09-09,14
9,0,2024-09-09,9
9,11,2024-09-09,22
9,16,2024-09-09,11
